timestamp-accel,accel-x,accel-y,accel-z,timestamp-gyro,gyro-x,gyro-y,gyro-z,activity code,user,window,accel-timestamp-diff,standard activity code
1140534000000000.0,4.258520666231464,4.801765567160475,5.099012831492436,1140534000000000.0,-2.3260462,-3.0335116,-1.7621384,B,1638,1,134217730.0,5
1140534000000000.0,4.728779273542519,9.28847388371513,5.783427409907086,1140534000000000.0,-3.6055562,-0.57022333,-0.6035285,B,1638,1,0.0,5
1140534000000000.0,3.926882608566199,7.719091691076748,7.662785081898058,1140534100000000.0,-1.2996656,1.6336979,0.0036013015,B,1638,1,0.0,5
1140534100000000.0,3.0756629188034585,1.560955231149825,7.031055584638693,1140534100000000.0,1.0978919,2.8929033,0.02846751,B,1638,1,134217730.0,5
1140534100000000.0,3.0146423101746342,-7.60681462322368,-7.597310814412527,1140534100000000.0,-2.008874,3.9854436,2.4102814,B,1638,1,0.0,5
1140534100000000.0,0.07734361344748075,-12.624980936247521,-11.092911239959898,1140534200000000.0,-1.8687081,3.7021482,2.4072206,B,1638,1,0.0,5
1140534200000000.0,-4.129452925168348,-4.665807869174846,-2.2435788609760743,1140534200000000.0,0.066169865,2.6507173,-0.24844944,B,1638,1,134217730.0,5
1140534200000000.0,-5.388944990935988,3.2952642216265913,3.349186866184619,1140534300000000.0,-0.8984838,3.0816176,-1.2891185,B,1638,1,0.0,5
1140534300000000.0,-2.5952568246158494,5.086589701003154,4.161796557943043,1140534300000000.0,-3.0355768,4.8218317,0.17323385,B,1638,1,134217730.0,5
1140534300000000.0,-8.601543657074883,9.599493098143784,7.803763054689678,1140534300000000.0,-0.9023629,0.50537115,-4.6355934,B,1638,1,0.0,5
1140534300000000.0,-10.866575843519579,-0.0406000599662828,4.254062927630409,1140534500000000.0,5.116772,-0.3470009,-0.67998606,B,1638,1,0.0,5
1140534500000000.0,-5.863262641260691,-2.6192392014910477,-3.5934883049815287,1140534500000000.0,2.5293648,-2.859653,2.5474162,B,1638,1,134217730.0,5
1140534500000000.0,-1.4071083226180852,-7.811337183415889,-9.956232899788445,1140534500000000.0,1.1069471,-5.6696835,0.86383104,B,1638,1,0.0,5
1140534500000000.0,3.362184792377893,-11.365748715559453,-12.142629738609271,1140534600000000.0,2.9437082,-3.823309,0.73167694,B,1638,1,0.0,5
1140534600000000.0,1.9553050495740907,-0.6726942187514577,-7.662081834975046,1140534600000000.0,1.0056515,-4.462438,-1.1344403,B,1638,1,134217730.0,5
1140534600000000.0,-0.10613400435776743,5.621116774716748,0.41028667520009865,1140534700000000.0,-0.41429585,-3.4654834,-2.8167007,B,1638,1,0.0,5
1140534700000000.0,6.4014700361635715,7.130661195751915,6.200217937259379,1140534700000000.0,-0.31050897,-0.90550065,-3.2581403,B,1638,1,134217730.0,5
1140534700000000.0,6.54192076755869,7.722194772805118,7.192445842582334,1140534700000000.0,-1.112033,0.9082014,-1.5799804,B,1638,1,0.0,5
1140534700000000.0,3.457649914692656,9.349903876737336,9.03627793469332,1140534900000000.0,-1.5334948,1.612074,1.7096788,B,1638,1,0.0,5
1140534900000000.0,5.289520310378419,7.351438453072609,4.106834457361646,1140534900000000.0,-2.0535576,4.766848,2.4607837,B,1638,1,134217730.0,5
1140534900000000.0,3.91068278337846,-8.4798839760764,-9.256500412488686,1140534900000000.0,0.42554617,2.4525292,3.2490945,B,1638,1,0.0,5
1140534900000000.0,1.1445444223673533,-9.098709222185827,-10.180151444124457,1140535000000000.0,2.260258,1.3398966,2.9977615,B,1638,1,0.0,5
1140535000000000.0,-0.34327055321122746,2.4248819055086597,1.6679590374830107,1140535000000000.0,-0.2454945,2.6404655,-0.49403945,B,1638,1,134217730.0,5
1140535000000000.0,-4.659329272246392,4.223011199941707,7.508585521087848,1140535100000000.0,-0.8136535,1.5554234,-0.702565,B,1638,1,0.0,5
1140535100000000.0,-4.223659222877522,5.07472164114378,8.213075218132802,1140535100000000.0,-3.1747956,2.2562687,0.37762144,B,1638,1,134217730.0,5
1140535100000000.0,-1.2056951461591943,5.772645374012221,6.824273968791815,1140535100000000.0,-2.0027285,2.4293213,-0.25638524,B,1638,1,0.0,5
1140535100000000.0,-8.05371317284551,0.5050899290109889,3.2137683097563814,1140535300000000.0,1.7358607,0.40800878,-0.5973585,B,1638,1,0.0,5
1140535300000000.0,-6.067716539401628,-0.5865715700865612,-4.137018699895313,1140535300000000.0,2.7220635,-3.314913,1.0052327,B,1638,1,134217730.0,5
1140535300000000.0,-1.5443724215210226,-10.161458013014578,-11.5308183459057,1140535300000000.0,3.5992706,-6.645717,2.0572093,B,1638,1,0.0,5
1140535300000000.0,1.242652059093218,-7.951362281144116,-12.70560656569151,1140535400000000.0,1.2227772,-5.7064505,0.71813655,B,1638,1,0.0,5
1140535400000000.0,3.761535533169989,2.0090032911338627,-3.468098065719471,1140535400000000.0,-0.5698396,-4.354584,-1.2295372,B,1638,1,134217730.0,5
1140535400000000.0,4.689732670715585,5.93767088756689,5.333601400478405,1140535500000000.0,-1.498799,-2.1353421,-2.4545088,B,1638,1,0.0,5
1140535500000000.0,7.12670091793789,6.466789857610624,7.231499498706628,1140535500000000.0,-1.3257233,0.052611757,-2.0845382,B,1638,1,134217730.0,5
1140535500000000.0,6.829216180186457,7.304796843724139,6.350404783711623,1140535500000000.0,-2.2778392,1.7049079,0.9913808,B,1638,1,0.0,5
1140535500000000.0,6.982893015253976,5.994501353893629,7.258928301635805,1140535700000000.0,-1.8313358,4.610869,1.6470554,B,1638,1,0.0,5
1140535700000000.0,13.266705093471401,-2.0119134787106203,-4.373957224725251,1140535700000000.0,0.18914454,4.370043,2.3265138,B,1638,1,134217730.0,5
1140535700000000.0,7.269203471131006,-13.216850182607834,-15.222916182929035,1140535700000000.0,-1.1761143,2.1903148,3.0133836,B,1638,1,0.0,5
1140535700000000.0,1.3124616553335606,-5.939800224430719,-6.190281057254088,1140535800000000.0,-0.16381288,1.4597007,0.2629918,B,1638,1,0.0,5
1140535800000000.0,-1.8490960128555036,-3.6432291501157223,5.33392047877202,1140535800000000.0,0.67482233,3.0021286,-0.5691261,B,1638,1,134217730.0,5
1140535800000000.0,-1.7933049748752765,2.798293231048563,6.358604493533126,1140536000000000.0,-2.3117397,3.3688693,-0.6680995,B,1638,1,0.0,5
1140536000000000.0,-2.7571452093792868,6.931045684495789,4.283731809089296,1140536000000000.0,-4.955801,1.6283175,0.66487604,B,1638,1,134217730.0,5
1140536000000000.0,-7.654516544955202,0.09510885954362969,2.1821000222061135,1140536000000000.0,0.26168585,-0.8669023,3.100011,B,1638,1,0.0,5
1140536000000000.0,-5.797731330972322,-4.062744074010082,-5.6211062644955305,1140536100000000.0,4.2325025,-4.2058396,1.0722077,B,1638,1,0.0,5
1140536100000000.0,-3.760089588846031,-12.027604172303764,-13.07694212352708,1140536100000000.0,2.4644966,-7.947628,2.0501335,B,1638,1,134217730.0,5
1140536100000000.0,-0.21238335764643113,-11.654203534151414,-15.59681860593932,1140536100000000.0,0.8494849,-7.218333,2.8310297,B,1638,1,0.0,5
1140536100000000.0,6.772362074927148,-5.70036452201622,-9.826934450552713,1140536200000000.0,0.7100115,-5.1172976,-0.116713665,B,1638,1,0.0,5
1140536200000000.0,2.6521495690096053,-1.400844367097557,-2.3343774709365523,1140536200000000.0,1.1598672,-3.9126415,0.31945944,B,1638,1,134217730.0,5
1140536200000000.0,1.467463035286702,-0.05655217767431697,1.0643610865757598,1140536200000000.0,0.8048725,-3.386212,3.2530468,B,1638,1,0.0,5
1140536200000000.0,7.748553842559984,4.31696912381109,1.3494580520929365,1140536400000000.0,-2.485189,-1.88904,2.2500374,B,1638,1,0.0,5
1140536400000000.0,3.5175988295981298,0.15155746679543736,3.451564973135679,1140536400000000.0,3.4372573,-1.1777245,2.7687664,B,1638,1,134217730.0,5
1140536400000000.0,3.048179980112424,-3.6100794101181792,4.2183811611316235,1140536500000000.0,3.8511744,2.0862186,0.10686461,B,1638,1,0.0,5
1140536500000000.0,-3.251680011973778,-0.7381416461288639,6.339357569856619,1140536500000000.0,2.6253123,0.5184257,0.022894591,B,1638,1,134217730.0,5
1140536500000000.0,-9.858500750281987,0.2591091546154145,8.567540080071408,1140536500000000.0,5.1292014,-0.14770856,-1.0319296,B,1638,1,0.0,5
1140536500000000.0,-6.244162626528132,0.6386703226339723,8.707064931447686,1140536600000000.0,2.0651493,0.7258197,-1.3368531,B,1638,1,0.0,5
1140536600000000.0,-5.938191605497256,2.5700203563595623,8.332884611581626,1140536600000000.0,0.45479366,0.6993483,0.6701953,B,1638,1,134217730.0,5
1140536600000000.0,-2.7493682823094656,2.0171567487220536,7.988710052216353,1140536600000000.0,3.171856,1.0700277,0.7851468,B,1638,1,0.0,5
1140536600000000.0,-1.1876938448516734,7.185243595511482,4.032442361669391,1140536800000000.0,1.7042711,0.41051048,0.26679733,B,1638,1,0.0,5
1140536800000000.0,0.8859244494291056,9.239233448387607,2.161080847709057,1140536800000000.0,-1.2334023,2.798592,1.3048729,B,1638,1,134217730.0,5
1140536800000000.0,-12.274227074811977,7.417613293548266,3.151472805270971,1140536900000000.0,-4.223037,1.9657818,2.0200918,B,1638,1,0.0,5
1140536900000000.0,-15.008258653555389,6.175382436051955,5.044704503827232,1140536900000000.0,-3.4548688,-0.29623517,-0.4436442,B,1638,1,134217730.0,5
1140536900000000.0,-9.992909149394045,7.3137749917425205,6.011294814521792,1140536900000000.0,-1.9664618,-0.6028242,-2.6458163,B,1638,1,0.0,5
1140536900000000.0,-7.030226025163724,7.553233981069847,5.7683449686431665,1140537000000000.0,-2.3650365,-1.5500913,-4.789938,B,1638,1,0.0,5
1140537000000000.0,-1.5608392157681115,4.571107956973017,3.507471282376853,1140537000000000.0,-3.244262,-2.9080198,-4.2356286,B,1638,1,134217730.0,5
1140537000000000.0,13.890641429556428,6.295433990484938,-0.31637853487345424,1140537000000000.0,-3.3135505,-0.61733985,-3.023592,B,1638,1,0.0,5
1140537000000000.0,11.035801527313144,-0.3807855094158059,0.1795631185936819,1140537200000000.0,-2.0434918,0.8519614,-3.894385,B,1638,1,0.0,5
1140537200000000.0,7.83553235455815,-5.628913259560617,1.2241977840940033,1140537200000000.0,-1.6536028,4.366833,-2.6973414,B,1638,1,134217730.0,5
1140537200000000.0,7.877312429333136,-9.01214125836104,-10.168010659928875,1140537300000000.0,-6.898404,5.8274565,-0.7486371,B,1638,1,0.0,5
1140537300000000.0,-1.523255449115148,-14.592846717238668,-15.276478070547977,1140537300000000.0,-3.138341,4.1951237,1.3593404,B,1638,1,134217730.0,5
1140537300000000.0,-3.668881961021217,-7.828598180793227,-9.655761314166853,1140537300000000.0,-1.620753,2.8656263,0.23508152,B,1638,1,0.0,5
1140537300000000.0,-2.5894164938221937,-3.5417652067516627,-2.784282335832144,1140537400000000.0,-0.8592545,3.3769858,0.25027418,B,1638,1,0.0,5
1140537400000000.0,-4.160216914991017,2.4658990189420145,1.3410501502429466,1140537400000000.0,-0.7251298,1.3242497,-0.51694226,B,1638,1,134217730.0,5
1140537400000000.0,-7.465869273114584,0.5579796335710792,5.849409125364607,1140537400000000.0,1.604142,-0.6393385,0.58917475,B,1638,1,0.0,5
1140537400000000.0,-7.119836363608825,2.356718008920077,7.057728990457505,1140537600000000.0,1.963232,0.12780975,1.0603596,B,1638,1,0.0,5
1140537600000000.0,-5.050799001270352,3.261776452522892,-1.3238525687181508,1140537600000000.0,3.575368,-1.9491019,-0.2921163,B,1638,1,134217730.0,5
1140537600000000.0,0.6112619677613895,-10.527871917548971,-11.825111609231941,1140537700000000.0,3.4582043,-4.24484,1.519056,B,1638,1,0.0,5
1140537700000000.0,5.165853221062989,-10.730699583946459,-14.655804529458052,1140537700000000.0,-0.5568391,-4.78368,0.8510015,B,1638,1,134217730.0,5
1140537700000000.0,4.584941933490027,0.524786705476715,-6.633068609632504,1140537700000000.0,-0.7907517,-3.8011956,-0.98199385,B,1638,1,0.0,5
1140537700000000.0,2.9499417165626642,3.9011046865348353,1.8269341910321915,1140537800000000.0,0.23501909,-2.7731538,-2.3790088,B,1638,1,0.0,5
1140537800000000.0,4.55639055013146,6.241063563229661,4.6329889676807205,1140537800000000.0,-0.649968,-2.1696365,-2.2889295,B,1638,1,134217730.0,5
1140537800000000.0,9.097740445496404,8.022572758406628,5.4500900143941235,1140537800000000.0,-2.0906792,0.56664455,-0.9437559,B,1638,1,0.0,5
1140537800000000.0,9.187743313584162,9.559886899718713,4.775897482119012,1140538000000000.0,-1.721542,2.8346634,0.43129712,B,1638,1,0.0,5
1140538000000000.0,7.584385395738475,10.57272227952137,4.931317654754726,1140538000000000.0,-3.0021088,6.8373384,-0.06448175,B,1638,1,134217730.0,5
1140538000000000.0,4.479471499640835,-8.408922124916845,-9.054688033315045,1140538100000000.0,-1.5174502,2.9697,2.2503324,B,1638,1,0.0,5
1140538100000000.0,0.7380241970589991,-9.658279730849092,-12.095967385023503,1140538100000000.0,-2.1611981,0.08865109,1.0555621,B,1638,1,134217730.0,5
1140538100000000.0,-1.8515666122271672,-6.179952138397324,0.17665081744817934,1140538100000000.0,-0.11587868,0.599798,0.58829373,B,1638,1,0.0,5
1140538100000000.0,-3.4680643923648047,-1.4730857000198136,7.286935389625342,1140538200000000.0,2.6132972,1.8664694,1.4852288,B,1638,1,0.0,5
1140538200000000.0,-0.8680104880121462,1.6741642468886409,8.957855430291271,1140538200000000.0,3.0699687,2.6840253,2.287117,B,1638,1,134217730.0,5
1140538200000000.0,-1.4462948959769317,6.335148221438511,8.733788955159039,1140538200000000.0,-1.5919025,3.334038,2.1471488,B,1638,1,0.0,5
1140538200000000.0,-3.9088822363356615,10.302587859274231,2.8823437927160898,1140538400000000.0,-2.3486288,-1.6499383,-1.1326405,B,1638,1,0.0,5
1140538400000000.0,-10.507776997252757,-7.924015704266243,-9.91118686972924,1140538400000000.0,5.604677,-5.035195,0.6755785,B,1638,1,134217730.0,5
1140538400000000.0,-4.2599694750367885,-11.01674885992257,-14.316973368816063,1140538500000000.0,1.7881345,-6.338619,2.1854281,B,1638,1,0.0,5
1140538500000000.0,1.9021703486375743,-0.9239876680927007,-7.382279517249856,1140538500000000.0,-2.0630856,-4.5601306,0.40656403,B,1638,1,134217730.0,5
1140538500000000.0,2.297746163701049,1.813581469644519,-0.1464513772422844,1140538500000000.0,-1.6391613,-2.6624618,-0.7140769,B,1638,1,0.0,5
1140538500000000.0,5.4525556120509036,2.6259674277379705,5.876622152671266,1140538600000000.0,-0.34089553,-1.8091701,-2.180168,B,1638,1,0.0,5
1140538600000000.0,6.381179843943694,5.433400421110802,7.534166379587688,1140538600000000.0,-0.92100674,-0.5389585,-1.340675,B,1638,1,134217730.0,5
1140538600000000.0,5.801221430807763,5.667919842337087,8.568606282403866,1140538600000000.0,-0.20356122,1.0752552,-0.59744346,B,1638,1,0.0,5
1140538600000000.0,4.813099184561328,1.988095413623307,7.841412559150189,1140538800000000.0,1.502279,4.159554,-0.41829407,B,1638,1,0.0,5
1140538800000000.0,7.679102850897153,-10.337565322327112,-4.831236452276542,1140538800000000.0,-1.9410374,3.4724543,1.4248506,B,1638,1,134217730.0,5
1140538800000000.0,2.97312455320068,-10.317270446757316,-7.557108749232481,1140538800000000.0,-4.0927763,2.0933135,0.39612144,B,1638,1,0.0,5
1140538800000000.0,-4.089879962776473,-6.279926052938281,-1.155043321770739,1140538900000000.0,-1.2380667,1.8808793,0.0023879646,B,1638,1,0.0,5
1140538900000000.0,-4.003151856108569,-2.260901401004059,4.059443278722614,1140538900000000.0,0.16887955,2.4048078,-0.19426356,B,1638,1,134217730.0,5
1140538900000000.0,-3.6069698120717097,3.8684617552823815,6.131449611568639,1140539000000000.0,-0.99275637,2.7301042,0.15810011,B,1638,1,0.0,5
1140539000000000.0,-7.468826051202657,6.7578518741921965,5.1427068830011375,1140539000000000.0,-1.8865998,1.0650122,1.0076151,B,1638,1,134217730.0,5
1140539000000000.0,-10.282399470092214,7.24273716791064,6.102734221522056,1140539000000000.0,-1.2215152,-0.54300064,-0.4279328,B,1638,1,0.0,5
1140539000000000.0,-10.172310308216568,2.9627652240493796,2.3607780107849576,1140539200000000.0,2.3831859,-3.6687171,-2.198483,B,1638,1,0.0,5
1140539200000000.0,-3.888124448447924,-10.062034861847547,-9.923084258729059,1140539200000000.0,6.2886324,-5.9406652,0.26187646,B,1638,1,134217730.0,5
1140539200000000.0,3.210996371392211,-11.353477641470423,-14.367046599317938,1140539200000000.0,1.1166718,-5.133747,0.9941064,B,1638,1,0.0,5
1140539200000000.0,5.62693519426999,0.9498170510282065,-4.94920496969337,1140539300000000.0,-1.7219957,-3.4654884,0.15390132,B,1638,1,0.0,5
1140539300000000.0,2.243456666012548,4.519303754261219,2.6684757017701237,1140539300000000.0,-1.2313195,-2.583768,-1.58509,B,1638,1,134217730.0,5
1140539300000000.0,3.314642927421619,7.775267653989104,6.390186786605181,1140539400000000.0,-2.1378286,-1.285541,-1.7596326,B,1638,1,0.0,5
1140539400000000.0,3.6440210983129266,8.415111930795948,6.558680027176839,1140539400000000.0,-0.34722158,0.19536807,-0.86753416,B,1638,1,134217730.0,5
1140539400000000.0,3.356451117262256,9.370152283873535,6.891192086600125,1140539400000000.0,-1.2906085,1.7559614,-0.040143132,B,1638,1,0.0,5
1140539400000000.0,5.637329261795845,3.3510388201357344,2.8281528205668347,1140539600000000.0,1.0506561,4.4949822,0.95907146,B,1638,1,0.0,5
1140539600000000.0,4.362547470114064,-10.903265912580812,-11.26810419025415,1140539600000000.0,-0.40914786,3.5048113,2.8945558,B,1638,1,134217730.0,5
1140539600000000.0,3.531863171842633,-8.437107446469744,-5.951495291349241,1140539600000000.0,-1.2956134,2.9980671,2.02928,B,1638,1,0.0,5
1140539600000000.0,-1.5623690701323634,0.3185731957209349,-0.046868497742681425,1140539700000000.0,-2.4687538,2.1886458,0.19027357,B,1638,1,0.0,5
1140539700000000.0,-4.475800057884995,2.300024227998518,3.3639325768306563,1140539700000000.0,-0.7413668,2.6596222,-0.045975734,B,1638,1,134217730.0,5
1140539700000000.0,-3.7666250658620615,6.1772882562305345,4.585024161465671,1140539800000000.0,-0.8156321,1.3205545,-0.9677313,B,1638,1,0.0,5
1140539800000000.0,-8.965601889127658,2.5878883631627136,2.852754166863866,1140539800000000.0,1.7466979,-0.7156013,0.9511011,B,1638,1,134217730.0,5
1140539800000000.0,-8.456624346277419,1.8609711515653364,1.3119862329052259,1140539800000000.0,1.5945255,-2.1269708,0.94674516,B,1638,1,0.0,5
1140539800000000.0,-4.5835342355844855,-5.17307213142245,-4.677848187740288,1140540000000000.0,3.0995421,-2.7391086,1.2866857,B,1638,1,0.0,5
1140540000000000.0,-3.7369109248175243,-7.314452748696731,-9.126894325395497,1140540000000000.0,0.55792165,-3.1235363,0.56761336,B,1638,1,134217730.0,5
1140540000000000.0,0.10450857477487285,-4.847784663000027,-5.975946925827046,1140540000000000.0,0.70785314,-3.3013456,-1.3899039,B,1638,1,0.0,5
1140540000000000.0,0.020325504961491436,-2.8554889947051647,-3.3489840573931637,1140540100000000.0,0.96342576,-3.0304062,-1.8234707,B,1638,1,0.0,5
1140540100000000.0,1.8257514686638032,3.1069904317249435,0.9078815534971949,1140540100000000.0,0.53576076,-2.367424,-2.3422,B,1638,1,134217730.0,5
1140540100000000.0,3.1847101817723837,6.763156019297069,5.1491061138656695,1140540200000000.0,-0.4639346,-1.2282807,-0.79488605,B,1638,1,0.0,5
1140540200000000.0,2.682168721438488,8.43321530576602,6.008195777321163,1140540200000000.0,-0.6200958,-0.05314825,-0.04341539,B,1638,1,134217730.0,5
1140540200000000.0,5.18948121243541,10.658858977752535,10.099906428502084,1140540200000000.0,-1.3060641,4.4971027,0.2701468,B,1638,1,0.0,5
1140540200000000.0,11.173462634339021,-8.110252119099103,-6.534101759317547,1140540400000000.0,-0.35785162,3.9091523,3.004568,B,1638,1,0.0,5
1140540400000000.0,4.726332429145688,-14.697963428677845,-10.859637803754385,1140540400000000.0,-1.2232939,2.5690236,2.9251854,B,1638,1,134217730.0,5
1140540400000000.0,-0.6857216815449649,-4.449663449010874,0.1949084645462964,1140540400000000.0,-1.3507441,2.1528213,1.2947167,B,1638,1,0.0,5
1140540400000000.0,-4.040729050333999,2.292276456486963,5.7784046371013655,1140540500000000.0,-0.39239296,2.643655,0.4526129,B,1638,1,0.0,5
1140540500000000.0,-3.002972966416683,5.473104789443105,8.199368137095018,1140540500000000.0,1.6085578,3.248861,-0.07821902,B,1638,1,134217730.0,5
1140540500000000.0,-5.589688180393941,4.172975815213903,8.077592156795799,1140540600000000.0,-1.2470062,5.212761,2.2609928,B,1638,1,0.0,5
1140540600000000.0,-1.2326251486869855,7.391032186778978,2.035746800226805,1140540600000000.0,0.40025643,1.2654061,-0.35766652,B,1638,1,134217730.0,5
1140540600000000.0,-19.103414572299716,-2.3087219402891104,-10.864510489737077,1140540600000000.0,2.195326,-6.581838,0.3650025,B,1638,1,0.0,5
1140540600000000.0,-3.3974767105561985,-12.583359700741712,-13.465635187094886,1140540800000000.0,3.6119163,-6.573707,2.834252,B,1638,1,0.0,5
1140540800000000.0,3.700864744583293,-7.4326783574443365,-11.758779303484701,1140540800000000.0,1.1340604,-5.7112846,1.3743006,B,1638,1,134217730.0,5
1140540800000000.0,8.292952515283446,0.4035265506128485,-3.0053869551683174,1140540800000000.0,-1.4284574,-4.1668277,-1.02911,B,1638,1,0.0,5
1140540800000000.0,6.0307950290880585,4.7994842884928675,4.221884054993741,1140540900000000.0,-2.7320166,-2.3282325,-1.9959917,B,1638,1,0.0,5
1140540900000000.0,5.561112551721537,4.649577273225673,8.552088660197509,1140540900000000.0,-0.8995888,-0.47433457,-2.2244716,B,1638,1,134217730.0,5
1140540900000000.0,4.915171067034814,4.9137162369455964,8.52490425328045,1140541000000000.0,-0.7679688,1.5726479,-1.625264,B,1638,1,0.0,5
1140541000000000.0,4.998916733901616,6.33398431566355,7.824653832858438,1140541000000000.0,-2.9581926,2.9783096,-0.6400966,B,1638,1,134217730.0,5
1140541000000000.0,5.118224820402063,4.40209551327607,5.004773031160184,1140541000000000.0,-3.607802,5.839604,1.1672845,B,1638,1,0.0,5
1140541000000000.0,5.667547278990812,-10.508902846421995,-10.43427151476189,1140541200000000.0,-0.049267992,3.566284,4.0412416,B,1638,1,0.0,5
1140541200000000.0,5.496669775843176,-9.473859099086338,-9.421905567240007,1140541200000000.0,-1.1925013,2.9472866,2.2523484,B,1638,1,134217730.0,5
1140541200000000.0,-2.5021184288266696,-0.11083348424178863,-0.683113478425636,1140541200000000.0,-1.8569472,1.2009985,0.9995363,B,1638,1,0.0,5
1140541200000000.0,-6.391008503347236,0.7194340695449013,5.3283550765212855,1140541300000000.0,-0.13217054,1.685003,0.5794222,B,1638,1,0.0,5
1140541300000000.0,-4.8449208342901535,5.072583546416073,7.75542394649246,1140541300000000.0,-0.17107524,2.1430478,0.16581666,B,1638,1,134217730.0,5
1140541300000000.0,-9.163581384837695,6.450296834596219,5.3566901361399175,1140541300000000.0,-1.4090725,-0.033907916,0.2418555,B,1638,1,0.0,5
1140541300000000.0,-8.343471275257654,2.1770088053305834,1.8777990738663184,1140541500000000.0,1.6905911,-2.141178,0.72304636,B,1638,1,0.0,5
1140541500000000.0,-5.431960602767699,-6.628377235269953,-4.567218101275815,1140541500000000.0,2.7876909,-3.4888418,0.7871195,B,1638,1,134217730.0,5
1140541500000000.0,-5.231231365079707,-11.197745155295596,-11.86153296642715,1140541600000000.0,1.5972332,-5.4933376,0.65759134,B,1638,1,0.0,5
1140541600000000.0,1.332352900259922,-3.4211682184290186,-7.641335074232509,1140541600000000.0,0.20477152,-5.3327217,-0.79644555,B,1638,1,134217730.0,5
1140541600000000.0,1.159859278490877,2.1550476045578346,0.17820507330057023,1140541600000000.0,-1.1544962,-3.7416198,-1.4299816,B,1638,1,0.0,5
1140541600000000.0,1.3675744142389243,6.99628924566536,4.989507252786994,1140541700000000.0,-1.7189622,-1.9970562,-2.110771,B,1638,1,0.0,5
1140541700000000.0,4.6327583728267285,6.168790881044995,7.794549775087482,1140541700000000.0,-1.2968526,-0.5270758,-1.6928766,B,1638,1,134217730.0,5
1140541700000000.0,4.492683415997234,7.332002345523408,7.191051128786159,1140541700000000.0,-2.1676996,0.9484143,-0.46692026,B,1638,1,0.0,5
1140541700000000.0,2.472017541326719,6.959121671299377,10.171818297138483,1140541900000000.0,-2.1957889,5.4153566,0.4930862,B,1638,1,0.0,5
1140541900000000.0,12.494135455952106,-10.021567966218008,-7.7873485221269645,1140541900000000.0,2.056941,4.4518228,1.6872422,B,1638,1,134217730.0,5
1140541900000000.0,8.174214783307944,-13.328276777540152,-11.571390014553089,1140542000000000.0,-5.307111,3.7811935,2.3540998,B,1638,1,0.0,5
1140542000000000.0,-1.6588082892998566,-3.69341959592198,-2.645377936320844,1140542000000000.0,-4.741381,0.9892532,0.88451725,B,1638,1,134217730.0,5
1140542000000000.0,-2.562995581642135,-5.124201766631357,8.553051473208951,1140542000000000.0,1.761656,0.7843525,0.5841597,B,1638,1,0.0,5
1140542000000000.0,-3.313384401563771,2.5573817644875234,7.39251438275819,1140542100000000.0,3.1594458,4.2381873,0.33000714,B,1638,1,0.0,5
1140542100000000.0,-2.4917002185170714,7.0407437409648725,5.641921272234624,1140542100000000.0,0.12573417,3.2949395,3.6981244,B,1638,1,134217730.0,5
1140542100000000.0,-17.63065782658382,11.693590012296305,3.046436829167961,1140542100000000.0,-1.6737889,-2.490257,-0.5961138,B,1638,1,0.0,5
1140542100000000.0,-8.845292638331427,2.532605897612259,-7.936918580693019,1140542300000000.0,1.0553681,-2.5868082,1.9448701,B,1638,1,0.0,5
1140542300000000.0,2.4614883977497803,-12.773629605069146,-11.123944492256719,1140542300000000.0,-1.3539712,-4.7616935,1.0461454,B,1638,1,134217730.0,5
1140542300000000.0,1.0786848001925986,-3.8558163191801005,-9.119753659877963,1140542400000000.0,-0.4978966,-4.249781,-0.20242797,B,1638,1,0.0,5
1140542400000000.0,2.0288641597227115,-2.4308790422773416,-0.11604665485719501,1140542400000000.0,2.0737422,-3.2114563,-2.3094685,B,1638,1,134217730.0,5
1140542400000000.0,-0.26940661767504803,4.034640113290944,5.2073364612205975,1140542400000000.0,1.496784,-3.8599613,-2.9203532,B,1638,1,0.0,5
1140542400000000.0,1.1865623525685312,5.877011670777452,8.18897146239906,1140542500000000.0,0.038378943,-2.962538,-3.6195326,B,1638,1,0.0,5
1140542500000000.0,5.325990114263617,6.285095230879387,9.836853555206282,1140542500000000.0,-0.33800948,-1.1339,-2.2733917,B,1638,1,134217730.0,5
1140542500000000.0,5.126481014587393,8.13720450234686,8.362288866495952,1140542500000000.0,-2.9057207,1.9530321,-0.010738056,B,1638,1,0.0,5
1140542500000000.0,9.943947212360511,1.6519277688971583,-1.1883475873426068,1140542700000000.0,-1.384172,7.3688436,2.1368728,B,1638,1,0.0,5
1140542700000000.0,-1.4967048381034727,-12.165018345285693,-10.693471016048896,1140542700000000.0,-3.6626406,2.1112306,4.7071667,B,1638,1,134217730.0,5
1140542700000000.0,0.21740558948881894,-9.14835031112756,-2.4975860783124806,1140542800000000.0,-1.6775304,-0.010374354,2.080881,B,1638,1,0.0,5
1140542800000000.0,-2.3772425250677056,0.1260208278055197,6.020033483158616,1140542800000000.0,0.45606822,1.1660079,0.77904487,B,1638,1,134217730.0,5
1140542800000000.0,-2.9448517503092964,3.220686622007136,8.789983255950528,1140542800000000.0,0.046463456,3.2575743,0.8443753,B,1638,1,0.0,5
1140542800000000.0,-0.7858199170695184,5.106266036400828,6.026693983752272,1140542900000000.0,0.31562147,6.4991517,1.5789558,B,1638,1,0.0,5
