level_0,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,gyro-x,gyro-y,gyro-z,accel-x,accel-y,accel-z,activity code,index,user,serial,csv,standard activity code
11,-2.8989334,-1.3015983,-0.25280014,-0.07965195,0.9639801,0.25399572,-0.19648984,-0.58476466,0.5456102,-0.553988426054046,1.9809054538659026,0.1139585592280071,0,11,5,2,dws_2/sub_5.csv,4
12,-2.7750635,-1.3026588,-0.27541792,-0.07220313,0.9642659,0.2546422,0.09257123,0.16041917,-0.12040892,-2.6634985828531095,6.375466102290011,3.234982616357868,0,12,5,2,dws_2/sub_5.csv,4
13,-2.9918072,-1.3149369,-0.25354284,-0.07199226,0.9674534,0.24276315,0.48609394,-0.489196,0.1707652,-0.49468749432749903,-2.0332524544472887,-0.3362177159119868,0,13,5,2,dws_2/sub_5.csv,4
14,-2.6943738,-1.3610014,-0.30063406,-0.045823585,0.97810125,0.2030712,1.0406024,-0.22247908,0.5195329,1.2711820536480465,-1.1648559126310145,0.11578177559421401,0,14,5,2,dws_2/sub_5.csv,4
15,-3.4287822,-1.410617,-0.3612344,-0.024515994,0.9872225,0.1576793,0.72623676,-0.1767571,0.4055245,-1.4822192133336856,-2.5747687032328086,-0.5001597403024597,0,15,5,2,dws_2/sub_5.csv,4
16,1.1532161,-1.434607,-0.5638661,0.0090756565,0.9907886,0.13534202,0.29874957,-0.6606668,0.81768185,-0.9989838251458736,-4.0792131149866435,0.20202935635878363,0,16,5,2,dws_2/sub_5.csv,4
17,3.2061703,-1.4381665,-0.92252165,0.059786215,0.9912182,0.11836752,0.38571733,-1.0345185,0.881074,-2.8924079329103134,-1.6833329728404647,-0.24211343625044435,0,17,5,2,dws_2/sub_5.csv,4
18,1.9663603,-1.4326471,-1.2378868,0.102966994,0.990518,0.090807244,0.3518403,-1.5903772,0.66153705,-0.6431705763587372,-1.1795818973918744,0.1642559657360381,0,18,5,2,dws_2/sub_5.csv,4
19,2.4759114,-1.4054298,-1.2672106,0.13484882,0.9863299,0.09584254,-0.97636354,-1.5564781,0.22673859,-1.7307064206505662,-0.11566225304891958,-0.22666054863079188,0,19,5,2,dws_2/sub_5.csv,4
20,2.1868079,-1.3710698,-0.84093094,0.1184293,0.98014855,0.15826492,-1.7496458,-2.4997325,-1.2914798,3.674195616893386,10.89058650412795,-2.7923778776562287,0,20,5,2,dws_2/sub_5.csv,4
21,3.3862855,-1.3394428,-0.3360328,0.05897063,0.9733455,0.22239673,-1.3074163,-1.7446189,-1.7560112,2.2733370711183327,6.079048956275056,0.5362633835059807,0,21,5,2,dws_2/sub_5.csv,4
22,-1.2255354,-1.2891916,0.03147842,-0.0066853836,0.96062773,0.27721283,-1.0316986,-1.7700516,-1.7223206,-2.9607999973028853,3.9336933581931754,-0.7710401215586166,0,22,5,2,dws_2/sub_5.csv,4
23,-3.5188289,-1.2439858,0.30537587,-0.04366965,0.9470507,0.31842783,-0.5802291,-3.763104,-1.7185055,1.3167792280006276,3.240536680561209,-0.2332368581286588,0,23,5,2,dws_2/sub_5.csv,4
24,-2.6404727,-1.207193,0.5358769,-0.061179608,0.9346602,0.3500939,-0.36952308,-3.230131,-1.4939023,0.6409737013424975,-1.6103498922075383,-1.7714966438485507,0,24,5,2,dws_2/sub_5.csv,4
25,-3.2889898,-1.1931357,0.6773884,-0.055605114,0.9295084,0.36465803,0.11875903,-3.1576142,-0.75668305,1.8969327491499384,-3.2397435763273803,-1.203952813794817,0,25,5,2,dws_2/sub_5.csv,4
26,-2.7112184,-1.2057083,0.78717434,-0.031859398,0.93415415,0.35560557,0.527512,-3.192692,-0.84280366,0.9493391313478668,-5.57407233546219,-0.21344246596971192,0,26,5,2,dws_2/sub_5.csv,4
27,-3.6312,-1.2350141,0.89027435,-0.01608301,0.94414973,0.32913056,0.5737352,-2.405408,-0.41186184,0.07506150936323339,-2.2022249273028383,1.0067755343225435,0,27,5,2,dws_2/sub_5.csv,4
28,-1.2920852,-1.2390974,0.9410937,0.0025570542,0.9454661,0.32577038,-0.34454513,-1.728247,-0.43187714,0.4629612447740354,-1.349663896155472,3.772193063251097,0,28,5,2,dws_2/sub_5.csv,4
29,-1.7631068,-1.2140279,1.0452031,-0.010694191,0.9371001,0.3489649,-0.44393215,-0.85463035,-0.82936823,0.02304346436280428,3.6057293633957737,0.731049561215823,0,29,5,2,dws_2/sub_5.csv,4
30,-3.6782029,-1.194841,1.1559714,-0.03115952,0.93011796,0.36590862,-0.25034308,-1.2395359,-0.8095167,-0.9210509695837419,4.412243919689288,-1.053631891388805,0,30,5,2,dws_2/sub_5.csv,4
31,-2.5034487,-1.1923561,1.2467774,-0.035353526,0.92927617,0.36778265,0.34729123,-1.5981159,-0.4516812,-1.3311395843785816,-4.947926548113646,-1.385078116126025,0,31,5,2,dws_2/sub_5.csv,4
32,-3.847146,-1.2330751,1.2837371,-0.014084749,0.94350815,0.33091027,1.2205185,-1.9202497,-0.17293306,-0.35810486466024277,3.9382048635067224,-0.04350517693856392,0,32,5,2,dws_2/sub_5.csv,4
33,0.07841134,-1.3082162,1.3107581,0.0064858645,0.96570826,0.25966737,1.6178656,-1.5318716,0.040142998,1.2902486688759094,-3.725666320184737,-0.02144324859878475,0,33,5,2,dws_2/sub_5.csv,4
34,3.4690754,-1.3844149,1.1899014,0.037585005,0.9827261,0.1812039,1.553353,-1.3443098,0.43036753,1.404311228420355,-1.124992620237379,-0.8684735141277764,0,34,5,2,dws_2/sub_5.csv,4
35,2.3433063,-1.4511616,0.9233325,0.061459288,0.99285877,0.102705345,1.453243,-0.89855754,0.24211542,0.7503626677019386,-1.8020183324416763,0.5957265645152758,0,35,5,2,dws_2/sub_5.csv,4
36,2.2542808,-1.4829557,0.4123929,0.07673389,0.9961852,0.042765915,0.9094088,-0.39172924,0.23013766,-1.7439245518182613,-0.15830084834787167,0.34933950368588307,0,36,5,2,dws_2/sub_5.csv,4
37,1.5357955,-1.4878023,0.040828876,0.08255398,0.9965728,0.006350875,0.4986402,-1.2400478,0.06795129,0.745687900102189,0.07993858936244047,-0.5196477590540544,0,37,5,2,dws_2/sub_5.csv,4
38,1.5675867,-1.4872228,-0.10321937,0.08442254,0.9965374,-0.0077035427,-0.23393887,-1.2519357,-0.13589354,-4.277060049780791,6.12395032030152,-0.8660601293623121,0,38,5,2,dws_2/sub_5.csv,4
39,2.0581605,-1.5039349,0.683586,0.054327786,0.9978089,0.034172922,-1.5073214,-2.2822251,-0.9351255,-0.394697600606515,4.466374871203638,-3.966149583554543,0,39,5,2,dws_2/sub_5.csv,4
40,3.0635903,-1.4448485,1.6938857,0.017590433,0.9919843,0.12661457,-2.2043707,-2.868004,-0.9648146,2.014904255401292,1.728280496007188,-2.4243596474427553,0,40,5,2,dws_2/sub_5.csv,4
41,-2.2838688,-1.3265444,2.0052824,-0.022749327,0.9704742,0.23942801,-2.2334378,-1.475199,-1.4619421,2.7546167085922404,3.8587926800642793,-1.7190467721288736,0,41,5,2,dws_2/sub_5.csv,4
42,-3.0811615,-1.2210318,2.259396,-0.08618881,0.93929905,0.33254924,-1.5539806,-1.2723291,-1.8038535,0.7195315065002236,0.10785922360701539,-0.7594260031110434,0,42,5,2,dws_2/sub_5.csv,4
43,-2.72079,-1.137647,2.4143476,-0.13343294,0.907805,0.39735842,-0.8645377,-2.1442628,-1.5462564,-1.4546766249882541,-2.381340047643056,-0.6138439867950491,0,43,5,2,dws_2/sub_5.csv,4
44,-2.8991232,-1.100729,2.527258,-0.1355688,0.8914083,0.43256718,-0.115872,-2.1305008,-0.7007844,4.375105891567402,-4.01124578699564,-0.4089608709230423,0,44,5,2,dws_2/sub_5.csv,4
45,-2.8392947,-1.1092422,2.5726254,-0.11713579,0.8955167,0.4294644,0.71855843,-1.2116561,-0.2501886,0.3427560822245323,-6.101492955829184,-0.041355600789590115,0,45,5,2,dws_2/sub_5.csv,4
46,-2.8811467,-1.157746,2.634207,-0.11359663,0.9158212,0.38512394,1.0733038,-0.2289466,-0.20928133,0.7197027692057403,-9.155564014548998,1.0020903931018035,0,46,5,2,dws_2/sub_5.csv,4
47,-2.8116426,-1.1830151,2.6648376,-0.11730233,0.9258257,0.35942107,0.21217021,0.05410707,0.10776068,-1.6637802475184766,-1.9524474156369875,2.161001061441731,0,47,5,2,dws_2/sub_5.csv,4
48,-2.8500807,-1.2109773,2.6510236,-0.105105646,0.935889,0.33620754,0.911552,-0.0433805,0.1910245,-2.6411525828050166,5.745848020899344,1.6301969550371893,0,48,5,2,dws_2/sub_5.csv,4
49,-2.7569127,-1.2526057,2.7357266,-0.11632218,0.9499198,0.2903361,0.68908143,-0.06344223,-0.5282071,0.04332587316079535,0.6079266822402021,2.382826807467646,0,49,5,2,dws_2/sub_5.csv,4
50,-2.7381804,-1.2557441,2.7920704,-0.12276317,0.9507305,0.28449777,-0.04948502,-1.0875337,0.042690396,1.20345269239121,1.3656539057783734,-4.39339749591464,0,50,5,2,dws_2/sub_5.csv,4
51,-2.8194628,-1.2601383,2.7612445,-0.09682266,0.9521753,0.29009116,0.111948624,-0.676711,0.08844437,1.0045814923897032,4.339962297456411,0.38476664538938465,0,51,5,2,dws_2/sub_5.csv,4
52,-2.77019,-1.2605002,2.8111255,-0.1108472,0.9522194,0.28437874,0.11286507,0.1722244,-0.48472208,-1.714771762126032,4.419735478174521,-0.2835062604461836,0,52,5,2,dws_2/sub_5.csv,4
53,-2.737093,-1.2658873,2.874234,-0.118103005,0.95386934,0.27599543,0.4035656,-0.9246311,-0.01516737,1.7872743251072718,-4.744962164299084,-0.9153885248123224,0,53,5,2,dws_2/sub_5.csv,4
54,-2.7568114,-1.2929597,2.871794,-0.10299744,0.9617192,0.25430796,0.4245869,0.27122056,0.19022386,0.2757199663191716,1.3215402639943912,0.913330595818346,0,54,5,2,dws_2/sub_5.csv,4
55,-2.7073832,-1.2897468,2.9052148,-0.11653175,0.9606522,0.2515419,-0.34442702,0.40387994,-0.37568304,-0.8044960048043082,-1.5210479726761745,0.26649702668320313,0,55,5,2,dws_2/sub_5.csv,4
56,-2.7036986,-1.2616079,2.8721495,-0.12940699,0.9527467,0.2755984,-0.7354322,0.26094586,0.09489386,-1.4773699029663183,-3.096157778577713,-0.5197602634815991,0,56,5,2,dws_2/sub_5.csv,4
57,-2.8035936,-1.1962745,2.8238041,-0.12087163,0.93046534,0.345138,-2.0813751,-0.949043,-0.24582489,-0.5806330766978592,-0.33868324366964364,-2.5712169613505633,0,57,5,2,dws_2/sub_5.csv,4
58,-2.8442516,-1.0785065,2.7533336,-0.13873011,0.8814523,0.4518472,-2.0387228,-0.13752168,-0.88079375,1.933105565514113,3.0643296574815144,3.3561507414509864,0,58,5,2,dws_2/sub_5.csv,4
59,-2.8087256,-1.0028639,2.8733625,-0.17583233,0.8429208,0.5084471,-0.8399341,0.83054984,-0.1494785,0.2664910893513272,1.4571598760265232,3.2159371182255745,0,59,5,2,dws_2/sub_5.csv,4
60,-2.7856007,-1.0172958,2.6912546,-0.1828411,0.85068864,0.49260893,1.2136303,0.28939235,0.26310718,-0.5964452733527357,-2.0169020678118734,2.828502203889392,0,60,5,2,dws_2/sub_5.csv,4
61,-2.7324016,-1.0956336,3.0042887,-0.18256953,0.88927805,0.41978005,1.4368832,0.7534877,0.23841892,0.2016190617777215,-4.30981955877951,3.0034822622199013,0,61,5,2,dws_2/sub_5.csv,4
62,-2.6584995,-1.1575927,2.6063159,-0.18589595,0.9158009,0.35560092,1.5022212,0.10750288,0.14369209,-2.50119976315889,-3.749705231866288,0.8828506408816327,0,62,5,2,dws_2/sub_5.csv,4
63,-2.5752099,-1.2418823,3.509326,-0.17378198,0.9464613,0.2725711,1.8289398,-0.31381223,0.09711556,-0.11001493537357611,1.011346059549396,0.044112795873909774,0,63,5,2,dws_2/sub_5.csv,4
64,-2.455326,-1.2865957,1.2213426,-0.1775902,0.95982915,0.2170336,0.5719921,-0.04517734,-0.1140846,2.149457923692089,-4.334666878682461,-2.3520635005334696,0,64,5,2,dws_2/sub_5.csv,4
65,-2.5129817,-1.2980103,1.8273718,-0.15822308,0.96308565,0.2174139,-0.16022673,-0.82251096,0.5547681,1.6018079658786994,4.572070985783041,-2.135573741145416,0,65,5,2,dws_2/sub_5.csv,4
66,-2.589315,-1.2977568,3.4726052,-0.14162667,0.9629104,0.22976762,-0.189177,0.26630902,-0.118638754,-1.9363320578166339,6.7358245383672735,0.5201862684519488,0,66,5,2,dws_2/sub_5.csv,4
67,-2.557257,-1.2829599,2.792599,-0.15640908,0.95891017,0.23680398,-0.17508763,-0.25915,-0.13594657,-3.3256583036920038,2.108138465921138,-0.1405130574630363,0,67,5,2,dws_2/sub_5.csv,4
68,-2.6072083,-1.2899042,3.198105,-0.14132208,0.960752,0.23861936,0.36537135,-0.8937398,0.14649783,0.3202726927663928,2.701743200047488,1.5901700850109803,0,68,5,2,dws_2/sub_5.csv,4
69,-2.578049,-1.3024591,2.9637046,-0.14179622,0.9643048,0.22400329,-0.00717159,0.30036813,-0.18826775,-0.19067918618866114,-0.5424088327999762,0.3991238211555037,0,69,5,2,dws_2/sub_5.csv,4
70,-2.642009,-1.2582415,3.089099,-0.14694896,0.9514613,0.2699942,-1.7630424,-0.20042372,0.07742508,1.6761702512010082,-3.1601062131640205,-3.1688951476890397,0,70,5,2,dws_2/sub_5.csv,4
71,-2.7890873,-1.1604455,2.782797,-0.1380865,0.917105,0.37433037,-2.3241158,-0.1408048,-0.042221196,2.5468701743631166,-6.344758430775278,-3.3466381342376703,0,71,5,2,dws_2/sub_5.csv,4
72,-2.8167167,-1.0495772,2.910487,-0.15880491,0.8670795,0.47195143,-2.0405743,0.27156556,-0.66174364,-1.136206347513806,3.6966222737503838,0.5940090379224197,0,72,5,2,dws_2/sub_5.csv,4
73,-2.7888913,-0.9785017,2.7227387,-0.19276926,0.82983947,0.52385545,-0.46027964,0.4393766,-0.36757615,1.6329714950050815,1.5832677107271795,4.11472770908876,0,73,5,2,dws_2/sub_5.csv,4
74,-2.7445974,-1.0037172,3.0194347,-0.20812535,0.8433507,0.49543294,1.1489056,0.66494155,0.13491087,-0.39920982203437216,-1.4120779457152435,2.59318876659187,0,74,5,2,dws_2/sub_5.csv,4
75,-2.6512806,-1.0685105,2.6498294,-0.22612712,0.87664056,0.42470533,1.4988333,1.3861924,0.21069963,-0.7957683837025232,-2.245936698617636,3.8885042573420656,0,75,5,2,dws_2/sub_5.csv,4
76,-2.5478845,-1.1570466,3.4091506,-0.22559771,0.9154789,0.33316568,1.9790083,0.521052,0.6413584,-1.942302192659621,-4.3418575214392074,-0.47649826576993254,0,76,5,2,dws_2/sub_5.csv,4
77,-2.444407,-1.2384747,1.8085425,-0.20892838,0.9454109,0.25010905,1.3721255,-0.17118835,0.019681305,-0.21318374285370567,-1.10207024219738,-0.819298765267677,0,77,5,2,dws_2/sub_5.csv,4
78,-2.4000044,-1.2644346,1.2421093,-0.20404798,0.9533598,0.22225812,0.20926824,-0.8076563,0.23475535,2.967600094124711,2.709264498804757,-5.3231269357404205,0,78,5,2,dws_2/sub_5.csv,4
79,-2.4988456,-1.2690102,3.5978227,-0.17794308,0.9548547,0.23815481,-0.35125163,-0.5202346,0.16562544,-1.420788777071212,10.479486415719407,-1.6727008996932418,0,79,5,2,dws_2/sub_5.csv,4
80,-2.499566,-1.249113,2.7836773,-0.1893661,0.94869393,0.25306582,-0.1924555,0.7650877,-0.1735659,-0.42571475581451,-2.290981108212843,2.7719940768069073,0,80,5,2,dws_2/sub_5.csv,4
81,-2.4696012,-1.2652146,3.2385855,-0.1872721,0.9536618,0.23544654,0.5883264,0.0739488,0.35660714,-2.1986311332091883,3.7108417083810745,-1.1813337893055036,0,81,5,2,dws_2/sub_5.csv,4
82,-2.4430897,-1.2967315,2.9937394,-0.17418432,0.96270096,0.20727217,0.5053681,-0.11701965,0.14355852,-0.1031637913476284,-2.367613433918464,0.3146253846749574,0,82,5,2,dws_2/sub_5.csv,4
83,-2.4449673,-1.3125345,3.1606948,-0.16364041,0.96683365,0.1958367,-0.05385585,0.43972147,0.37078494,0.7526069047667723,-2.0529024385885513,-0.23629385651745055,0,83,5,2,dws_2/sub_5.csv,4
84,-2.5118523,-1.3125119,2.9579132,-0.15095729,0.96687484,0.20648706,-0.53688043,0.22439694,0.3129511,-2.4015276493633526,-2.3298861995759954,-2.0597376689742464,0,84,5,2,dws_2/sub_5.csv,4
85,-2.694577,-1.2647951,2.854737,-0.12944391,0.95350385,0.27153456,-2.0413916,-0.8353073,0.335185,1.7822851337499346,0.2987472899026173,-3.733124625868847,0,85,5,2,dws_2/sub_5.csv,4
86,-2.8435614,-1.1534014,2.6913044,-0.11981422,0.91419226,0.3875827,-2.2623584,-0.021178246,-0.3334362,2.671794237995325,4.334974485938709,0.8555155649057781,0,86,5,2,dws_2/sub_5.csv,4
87,-2.8148289,-1.0689968,2.707227,-0.153854,0.8766749,0.45556462,-1.1052444,0.76789117,-0.44305038,-0.2708435512657353,4.53484687598583,2.7339770859334744,0,87,5,2,dws_2/sub_5.csv,4
88,-2.7742572,-1.0406376,2.7261767,-0.18187854,0.862787,0.47191325,0.20677659,0.15782797,-0.45747077,0.15967290546209534,-1.230314064038212,0.738639698894577,0,88,5,2,dws_2/sub_5.csv,4
89,-2.7049127,-1.0780191,2.790665,-0.20012358,0.88098776,0.42864412,1.3147486,0.36800826,-0.0500805,-0.7464358487204669,-1.1999447204754043,3.2817106656752557,0,89,5,2,dws_2/sub_5.csv,4
90,-2.6516469,-1.1440808,2.8428102,-0.19456795,0.9103773,0.36527905,1.4224273,-0.22486255,0.3141216,-1.6029821432354996,-5.368859279199342,0.2039805090155505,0,90,5,2,dws_2/sub_5.csv,4
91,-2.6406856,-1.2249467,2.8884397,-0.16302755,0.9407323,0.29728836,1.699755,-0.7674354,0.5388725,0.8203391214168569,-8.38607774664376,-1.7204748388536895,0,91,5,2,dws_2/sub_5.csv,4
92,-2.5811286,-1.2912039,2.9711106,-0.14673698,0.9612591,0.2336393,0.918755,-0.01199764,-0.14982402,1.3873379667224328,0.3626097994875124,-1.2669795159724142,0,92,5,2,dws_2/sub_5.csv,4
93,-2.5186892,-1.2898165,3.04094,-0.16146095,0.9607087,0.22529534,-0.18851408,-0.43340802,-0.22424638,1.663203404536523,-2.496838158705798,-4.417496218090911,0,93,5,2,dws_2/sub_5.csv,4
94,-2.5724313,-1.279518,3.021032,-0.1551712,0.9579529,0.24179682,-0.28921136,-0.7117626,-0.018640518,-1.248739993609324,10.50743207193895,-1.341965067284031,0,94,5,2,dws_2/sub_5.csv,4
95,-2.6290882,-1.2549171,2.992954,-0.15174973,0.95044494,0.27078044,-0.5800926,-0.5563371,-0.014202714,-1.9892139212134605,3.1654832052296973,1.561725531285463,0,95,5,2,dws_2/sub_5.csv,4
96,-2.696712,-1.2479467,2.96423,-0.13706623,0.9483993,0.28640112,0.22243348,-0.87171537,0.029663071,-0.8452267573313359,0.6441852730871591,0.4281066640579183,0,96,5,2,dws_2/sub_5.csv,4
97,-2.6655302,-1.2617524,3.0284572,-0.13888235,0.952549,0.27029043,0.34967247,-0.059452325,-0.26531076,0.21003569820032864,1.9947722450118388,1.9484668421029088,0,97,5,2,dws_2/sub_5.csv,4
98,-2.665755,-1.256433,3.0102112,-0.1423172,0.95113945,0.27486312,-0.6125768,-0.15289664,0.14944728,-1.0080887671046275,-2.796024982987015,-2.8933546467853852,0,98,5,2,dws_2/sub_5.csv,4
99,-2.788416,-1.1958027,2.9302104,-0.1259083,0.9303019,0.34363744,-1.9089657,-0.53208095,0.10054852,3.118082608486349,-5.623549032518407,-3.281733476588962,0,99,5,2,dws_2/sub_5.csv,4
100,-2.8532026,-1.1007541,2.8282204,-0.12939548,0.8917782,0.43421614,-1.8177065,0.11097139,-0.29755837,0.6384787347354697,-1.297899083975828,-0.9721001825773881,0,100,5,2,dws_2/sub_5.csv,4
101,-2.8563204,-1.0298666,2.8857503,-0.14460737,0.85706234,0.49412414,-0.8527226,-0.16781402,-0.35504836,-0.691884581968169,6.490257610848668,3.4973161982541634,0,101,5,2,dws_2/sub_5.csv,4
102,-2.849627,-1.0292194,2.824575,-0.14841984,0.8570311,0.49366397,0.7825316,-0.47079945,-0.22755566,1.2301606492500639,0.5077877683254155,3.9834315637232858,0,102,5,2,dws_2/sub_5.csv,4
103,-2.8397014,-1.0839918,2.993821,-0.13924408,0.88376844,0.44666868,1.2836614,-0.0909642,0.2421522,-1.5385776600174634,2.5988267643587037,5.4781883479519395,0,103,5,2,dws_2/sub_5.csv,4
104,-2.8089702,-1.1616834,2.7960622,-0.12969801,0.9175339,0.3759422,1.8720613,-0.07717377,0.15543078,-0.7933877684560459,-3.8381024107444737,1.0333672182533662,0,104,5,2,dws_2/sub_5.csv,4
105,-2.7529895,-1.2624276,3.3478422,-0.11507969,0.9527866,0.2809831,2.0694706,-0.7601758,0.112748995,0.09784271680699283,-5.117744234679447,-3.2943485841650073,0,105,5,2,dws_2/sub_5.csv,4
106,-2.6607344,-1.317377,-0.99360245,-0.116217256,0.96810335,0.22208588,0.5081789,-0.8828096,-0.53638536,0.4652825215803701,-10.294433409454319,-3.845003441834674,0,106,5,2,dws_2/sub_5.csv,4
107,-2.6738584,-1.2985122,-4.0043693,-0.12081874,0.96313727,0.24011305,-0.54169506,-1.3901639,-0.0055399537,4.772400554233556,4.676767754496503,-2.971190485191513,0,107,5,2,dws_2/sub_5.csv,4
108,-2.7811983,-1.2959213,1.485512,-0.09608598,0.96249926,0.2540433,-0.22388667,0.79543126,0.49763966,-0.06486941055594359,8.564355071344348,0.7244596364895939,0,108,5,2,dws_2/sub_5.csv,4
109,-2.7629006,-1.2773762,3.412447,-0.10642553,0.9572019,0.2688078,-0.32168365,-0.2848273,-0.35695702,-7.021516054328408,0.6230185604731767,0.7499114814851009,0,109,5,2,dws_2/sub_5.csv,4
110,-2.8133924,-1.2846228,3.003697,-0.09173146,0.95938694,0.26706138,0.55973727,-1.3300009,0.30763328,1.0478866924114647,0.6893320622285029,1.2938587361418543,0,110,5,2,dws_2/sub_5.csv,4
111,-2.8369122,-1.3164095,3.1617804,-0.07465656,0.96772325,0.24015614,0.46612212,0.14079487,0.013466284,-0.8357344384773692,1.6020114885667327,0.4337121847831492,0,111,5,2,dws_2/sub_5.csv,4
112,-2.8746126,-1.3150767,3.1126506,-0.06755233,0.96771646,0.24385886,-0.67751616,-1.183358,0.26669008,-0.12206297104675493,-2.461061488400058,-2.7230808520405234,0,112,5,2,dws_2/sub_5.csv,4
113,-3.0278196,-1.2382594,2.9310207,-0.03663516,0.94492304,0.3245164,-2.1430345,-0.47236216,0.06470902,4.227856003607857,-0.7543156040714043,-1.3193842603780752,0,113,5,2,dws_2/sub_5.csv,4
114,-2.9885697,-1.143377,3.2238653,-0.06314649,0.91029114,0.4095243,-1.3809642,-0.01162523,-0.8702735,-1.186582035542299,3.8987418206137274,1.024628200399824,0,114,5,2,dws_2/sub_5.csv,4
115,-2.9567075,-1.0919213,2.3431137,-0.084900305,0.8873603,0.45298326,-0.4963747,-1.285575,-0.8941868,-1.1798264514985928,2.0197953893500484,3.071739971031765,0,115,5,2,dws_2/sub_5.csv,4
116,-2.923521,-1.088558,-3.0900273,-0.100039445,0.88601637,0.45276242,0.57444346,-0.8583027,-0.80112714,-0.01716595027374642,-0.8090816282629693,3.6204490321024694,0,116,5,2,dws_2/sub_5.csv,4
117,-2.9094825,-1.1222231,-2.9264538,-0.10014406,0.90111154,0.42199445,0.9706841,-1.5160165,-0.43807262,-1.8939828172582767,-4.454716919895541,-0.1728023375490005,0,117,5,2,dws_2/sub_5.csv,4
118,-2.9110093,-1.1762094,-2.9486692,-0.08742803,0.9231043,0.3743969,1.3646692,-1.20772,-0.27746043,3.3253589731050446,-2.644512859576105,0.18097486294949516,0,118,5,2,dws_2/sub_5.csv,4
119,-2.9080698,-1.2454782,-2.8361254,-0.075186454,0.9476153,0.31049475,1.4105233,-0.53901666,0.17747565,0.6782172375751262,-6.250468472471543,0.3878335427227715,0,119,5,2,dws_2/sub_5.csv,4
120,-2.9061215,-1.2937394,-2.8599346,-0.06367809,0.96189034,0.26631486,0.39845976,-0.34910944,-0.20028764,0.7230441881162586,3.020593491885255,1.8335836633609925,0,120,5,2,dws_2/sub_5.csv,4
121,-2.7665184,-1.2718059,-2.6824799,-0.10841539,0.9555275,0.27376136,-0.438056,0.6222905,-1.2391263,-1.5972884496553756,-0.2719027148711949,5.870814695310762,0,121,5,2,dws_2/sub_5.csv,4
122,-2.709908,-1.2260882,-2.6630673,-0.1427058,0.9413437,0.30601224,-0.9493127,-1.2131841,-0.21163228,-1.45910431339009,1.4048554177932535,-4.354864481075313,0,122,5,2,dws_2/sub_5.csv,4
123,-2.8005686,-1.144417,-2.6039612,-0.13556872,0.9102548,0.39049655,-1.5757949,-1.4778178,-0.9198694,0.8919551029039561,5.927065433522502,-0.4135724003316511,0,123,5,2,dws_2/sub_5.csv,4
124,-2.7993772,-1.10439,-2.6392894,-0.15861686,0.8933947,0.42080775,0.2837168,-0.50929105,-0.13859253,0.9745322103662295,-6.564466732840231,0.5399000181557898,0,124,5,2,dws_2/sub_5.csv,4
125,-2.822106,-1.1647745,-2.5483067,-0.11169106,0.91857374,0.3789009,1.421051,0.50748956,1.2785485,0.3176510061806008,7.741007078393109,2.3497743426153312,0,125,5,2,dws_2/sub_5.csv,4
126,-2.8517525,-1.2620431,-2.7868097,-0.10236207,0.952791,0.2860709,2.1260264,0.56070876,0.009833381,-2.2794409416056802,-3.359356550426543,-0.17961549661629722,0,126,5,2,dws_2/sub_5.csv,4
127,-2.6418784,-1.3652456,-2.2799582,-0.08304156,0.9789143,0.18641081,2.0265474,-0.84199035,0.6985209,0.3691089909828774,-2.8957568465944994,-2.347409100746628,0,127,5,2,dws_2/sub_5.csv,4
128,-2.8650334,-1.4629371,-3.1185308,-0.03519146,0.99427265,0.101858646,1.3987651,-0.1906287,0.93134373,1.7157353918683276,-3.7615864134110124,-1.117981463282454,0,128,5,2,dws_2/sub_5.csv,4
129,2.2874596,-1.5156415,-0.029264942,0.007834643,0.99845207,0.054613844,0.72734165,0.19235134,0.71129715,0.006857641350944757,-0.3361294345760476,-1.2558794087961194,0,129,5,2,dws_2/sub_5.csv,4
130,2.3647397,-1.5386808,3.2272477,0.024528265,0.9995814,0.020229697,0.6003308,-0.28841838,0.07963975,-0.5992079343724503,0.8586328449357693,0.13972801538891644,0,130,5,2,dws_2/sub_5.csv,4
131,1.8878129,-1.5418874,1.4890232,0.028710887,0.99953055,0.0076081157,-0.113478996,-0.5956435,0.14448057,-0.73141279751271,4.3536265002924495,0.31908209010294236,0,131,5,2,dws_2/sub_5.csv,4
132,2.211096,-1.5158768,3.419431,0.037142828,0.99863166,0.03969544,-1.1926377,-0.53020304,0.13576825,-1.121137892742641,3.350874851251083,-2.1328549787795312,0,132,5,2,dws_2/sub_5.csv,4
133,3.281955,-1.4328829,-0.09411349,0.04036367,0.99039954,0.13195886,-2.3294437,-1.2487516,-0.2387449,1.8536928789843061,0.4744107831141554,-3.368742003030559,0,133,5,2,dws_2/sub_5.csv,4
134,1.2081926,-1.3268514,-3.3275843,0.017709501,0.9705232,0.24050272,-2.0281014,-2.3488367,-1.310761,-3.694785127229095,5.040508721966075,-3.0091383674609764,0,134,5,2,dws_2/sub_5.csv,4
135,-3.57239,-1.2425543,-2.2929509,-0.01569558,0.9465127,0.32226345,-1.5036055,-2.562403,-1.3734109,1.2184099324740816,0.7059454767610146,-0.02041539925461558,0,135,5,2,dws_2/sub_5.csv,4
