level_0,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,gyro-x,gyro-y,gyro-z,accel-x,accel-y,accel-z,activity code,index,user,serial,csv,standard activity code
665,-2.3693507,-0.3848794,-0.09049625,-0.6466987,0.37544763,0.6639424,-0.019299308,-0.032764103,-0.021373853,0.18307096833273317,0.19326203768415282,-0.03331954160038628,2,665,24,13,sit_13/sub_24.csv,0
666,-2.3720846,-0.3837614,-0.090716764,-0.64517283,0.37441126,0.6660095,-0.035200402,-0.031131018,-0.031233102,0.017651512375196396,0.05993230601786656,0.06729727297362462,2,666,24,13,sit_13/sub_24.csv,0
667,-2.3727956,-0.3811157,-0.091098204,-0.64538574,0.37195653,0.66717786,-0.027337927,0.0062835147,-0.018490596,0.030083441717482257,-0.10588419872320837,0.044165096465657666,2,667,24,13,sit_13/sub_24.csv,0
668,-2.3729768,-0.37804624,-0.09129192,-0.6460553,0.36910513,0.6681126,-0.009277482,0.007521175,-0.0108002145,0.010375186682665502,-0.23338266373402503,0.033330340908982736,2,668,24,13,sit_13/sub_24.csv,0
669,-2.3700871,-0.37629148,-0.0909263,-0.64843327,0.36747405,0.66670537,0.019669736,0.05615701,0.02263458,-0.13630745513322723,-0.21837354423093658,0.016099631069776445,2,669,24,13,sit_13/sub_24.csv,0
670,-2.3670664,-0.3774701,-0.09028713,-0.65014243,0.36856994,0.664434,0.02197854,0.001300134,0.009918619,-0.06823786545705825,0.005164404072529673,-0.12201330071448589,2,670,24,13,sit_13/sub_24.csv,0
671,-2.3665679,-0.37945879,-0.08925651,-0.6499583,0.3704178,0.6635844,0.031472154,0.0013909171,0.005545024,-0.03692538281303584,0.12061046816234343,0.0038085441335435344,2,671,24,13,sit_13/sub_24.csv,0
672,-2.366856,-0.38119197,-0.088891655,-0.649317,0.37202716,0.6633125,-0.0017484629,-0.01596155,-0.005268703,0.07264581469008559,0.13641833694011454,-0.013580940230775537,2,672,24,13,sit_13/sub_24.csv,0
673,-2.3691378,-0.38151786,-0.08932211,-0.6477166,0.37232935,0.6647053,-0.018194452,-0.027710555,-0.008212723,0.018498039140942585,0.07753455592915484,0.06479332137221315,2,673,24,13,sit_13/sub_24.csv,0
674,-2.3701267,-0.38100725,-0.09021518,-0.6471921,0.3718555,0.6654817,-0.018026728,0.013501373,0.0077805743,-0.02900791310784831,-0.040694498666824376,0.04407672351235102,2,674,24,13,sit_13/sub_24.csv,0
675,-2.3692276,-0.37986517,-0.09093961,-0.64808565,0.3707955,0.6652036,-0.013281148,0.019697156,0.00093258,-0.014872762778450024,-0.10834095279970557,-0.004012156129624869,2,675,24,13,sit_13/sub_24.csv,0
676,-2.3684566,-0.37952837,-0.09101136,-0.64868575,0.3704827,0.6647931,0.008592857,0.016061805,0.0018448373,0.06033910904247666,-0.053240053841439906,-0.039193652170669446,2,676,24,13,sit_13/sub_24.csv,0
677,-2.3678763,-0.38040596,-0.09074374,-0.64884436,0.3712971,0.6641832,0.008644368,0.007899073,0.0008822186,-0.014928322895109508,0.028979193424509973,0.007044735037385577,2,677,24,13,sit_13/sub_24.csv,0
678,-2.3673651,-0.3806947,-0.090557374,-0.6491085,0.37156534,0.66377515,0.0028050314,0.0089199105,0.00076654635,-0.02203637128316966,-0.019675089724236736,0.003108820529774875,2,678,24,13,sit_13/sub_24.csv,0
679,-2.3671315,-0.38066462,-0.09066453,-0.64927125,0.37153724,0.6636313,0.0005185476,-0.0077057113,0.0121611105,-0.041360703310746615,-0.056340496184513894,-0.0669550130902971,2,679,24,13,sit_13/sub_24.csv,0
680,-2.3675828,-0.3809746,-0.09086626,-0.64889145,0.37182525,0.6638417,0.008010408,-0.008279496,0.007993812,-0.010699086367255646,-0.016650278027668067,0.019176511569748346,2,680,24,13,sit_13/sub_24.csv,0
681,-2.3684704,-0.3814777,-0.09096497,-0.64817137,0.37229222,0.6642841,0.0062825414,0.00076869933,0.0018405556,0.044220903767580866,0.011558921452189496,0.0344116634209537,2,681,24,13,sit_13/sub_24.csv,0
682,-2.368437,-0.38238576,-0.09122419,-0.64795667,0.3731346,0.66402,0.0041205366,0.015516093,0.00905111,0.0015071299696378174,0.06835472441197767,0.013144336614822616,2,682,24,13,sit_13/sub_24.csv,0
683,-2.3683543,-0.38321006,-0.09147104,-0.6477968,0.37389955,0.6637456,-0.0087857,-0.008867797,-0.003466057,0.021835639557066466,0.06300073232356246,-0.06603081409131493,2,683,24,13,sit_13/sub_24.csv,0
684,-2.3689976,-0.3828781,-0.091455504,-0.64745647,0.37359148,0.6642508,-0.001650952,-0.014680222,-0.0053630807,-0.020019887734338555,-0.036361021851755736,-0.03039090962781643,2,684,24,13,sit_13/sub_24.csv,0
685,-2.3690987,-0.38239527,-0.09108791,-0.6475147,0.37314367,0.6644455,0.010415617,-0.00410939,0.003207973,-0.07976000924409475,-0.05503643929064429,0.03459632067274351,2,685,24,13,sit_13/sub_24.csv,0
686,-2.3686602,-0.38246924,-0.09106327,-0.64778686,0.3732119,0.6641425,0.0024017273,0.010587315,0.011935575,-0.04242313814809462,-0.009904856674931253,0.003205595685677451,2,686,24,13,sit_13/sub_24.csv,0
687,-2.3684008,-0.38316238,-0.09143556,-0.6477783,0.3738551,0.6637889,0.007069226,0.005825638,0.007093624,0.07776503270551886,0.032838753698007636,-0.0343776044205462,2,687,24,13,sit_13/sub_24.csv,0
688,-2.3688586,-0.38444155,-0.09124896,-0.6471403,0.37504163,0.663742,0.0033506022,-0.014130269,-0.0038156384,0.018252848684581893,0.108694096937917,-0.01563440421014607,2,688,24,13,sit_13/sub_24.csv,0
689,-2.3695884,-0.38463977,-0.09129657,-0.64660376,0.3752253,0.6641608,-0.00692926,-0.0081473095,-0.0010765244,-0.01983701486728008,0.044802447106769706,0.014782479157975592,2,689,24,13,sit_13/sub_24.csv,0
690,-2.3697596,-0.38407606,-0.09143932,-0.6466372,0.37470216,0.664423,-0.0021531682,-0.0019332161,-0.0021051024,-0.00380417109718717,-0.03751093913817437,-0.0018480517697206517,2,690,24,13,sit_13/sub_24.csv,0
691,-2.3695245,-0.38362318,-0.091174014,-0.64691156,0.37428263,0.6643929,-0.0015028217,-0.0041746735,-0.005506198,-0.005081010526785862,0.007290084729236399,-0.04314849432145289,2,691,24,13,sit_13/sub_24.csv,0
692,-2.3698614,-0.38360667,-0.091044486,-0.64669204,0.37426734,0.6646155,-0.002171624,-0.008394801,-0.004741759,0.005113352166393283,0.051999815563391054,0.013832881955987586,2,692,24,13,sit_13/sub_24.csv,0
693,-2.3705962,-0.38349563,-0.091220856,-0.6462324,0.37416485,0.6651194,-0.004446127,-0.00046586525,-0.00020607244,0.039345289086157004,0.008404733940719781,0.0632472238569324,2,693,24,13,sit_13/sub_24.csv,0
694,-2.3707716,-0.38321656,-0.09158671,-0.6461888,0.3739056,0.66530776,-0.0058342353,0.008390946,0.00039003836,0.019109142339970492,-0.0032430001280779725,2.8651100123427975e-05,2,694,24,13,sit_13/sub_24.csv,0
695,-2.3703701,-0.3827207,-0.09156247,-0.64658505,0.37344557,0.6651813,-0.0008667727,0.005124563,-0.0056289006,-0.018651966821298924,-0.03549290161445412,0.0014407749570141959,2,695,24,13,sit_13/sub_24.csv,0
696,-2.3695614,-0.38254717,-0.09104682,-0.64716774,0.3732848,0.66470444,0.010694955,0.006654805,0.0003961128,-0.07546974753764032,-0.0024664581892313874,-0.006112798949757942,2,696,24,13,sit_13/sub_24.csv,0
697,-2.3689978,-0.38278517,-0.09083588,-0.64748055,0.37350562,0.6642758,0.00051024684,0.00022789766,0.0060071843,-0.01281631717267595,-0.03160877712828406,-0.03321522647669044,2,697,24,13,sit_13/sub_24.csv,0
698,-2.3691766,-0.38300484,-0.09114949,-0.6473045,0.37370935,0.66433316,0.0027630804,-0.00863855,0.01312632,-0.01162618719747889,-0.017764424681350102,-0.014036786363425938,2,698,24,13,sit_13/sub_24.csv,0
699,-2.3702354,-0.38366044,-0.091455445,-0.6464299,0.37431696,0.664842,0.0011767847,-0.011930682,-0.002057126,0.09974831066825725,0.030427857720867337,0.004637510378786194,2,699,24,13,sit_13/sub_24.csv,0
700,-2.371561,-0.3838778,-0.09159481,-0.64549106,0.37451866,0.66564035,0.0014333786,-0.0031972153,-0.0029637865,-0.003687122540221202,0.05447688690163062,0.060258850461012106,2,700,24,13,sit_13/sub_24.csv,0
701,-2.3708389,-0.38407725,-0.09159252,-0.6459196,0.37470338,0.66512024,-0.0007148603,0.011554796,0.013457919,-0.08819045864646094,0.015215400972698771,-0.003121563910764971,2,701,24,13,sit_13/sub_24.csv,0
702,-2.3703175,-0.38443944,-0.09205628,-0.6461717,0.37503952,0.6646862,-0.0016395906,0.009010569,0.003955432,0.05804090021038813,0.037514471463636276,-0.010650220716823242,2,702,24,13,sit_13/sub_24.csv,0
703,-2.3702757,-0.38466036,-0.09185419,-0.64614207,0.3752443,0.6645996,8.201826e-05,0.0002775634,-0.013788001,0.036502064656630334,0.037103364170960135,-0.03448680410574148,2,703,24,13,sit_13/sub_24.csv,0
704,-2.3701308,-0.3840699,-0.091579795,-0.64639235,0.3746972,0.664665,-0.013283344,-0.006154536,-0.007541417,-0.030484829202970205,0.04607289317941194,0.023432774649942353,2,704,24,13,sit_13/sub_24.csv,0
705,-2.3714645,-0.3832174,-0.09223449,-0.64572734,0.37390637,0.6657554,-0.02470803,-0.012021757,-0.015762558,0.1133500380533017,0.014012583694373793,0.010559345608334839,2,705,24,13,sit_13/sub_24.csv,0
706,-2.3721852,-0.3818462,-0.09232713,-0.6456034,0.37263438,0.6665881,-0.00043346966,0.003109593,-0.010007728,0.021372941655339803,-0.1312811708129485,0.01689521029214923,2,706,24,13,sit_13/sub_24.csv,0
707,-2.371222,-0.38128904,-0.09196819,-0.64638996,0.37211728,0.66611505,0.008737994,0.018556155,0.007958822,-0.09879247350148027,-0.12940906629673202,0.04248876009634941,2,707,24,13,sit_13/sub_24.csv,0
708,-2.3700416,-0.38133875,-0.09198228,-0.6471627,0.37216344,0.66533804,0.010063324,0.01852799,0.009537824,-0.05936421946339952,-0.08131602535347847,-0.0333718134231351,2,708,24,13,sit_13/sub_24.csv,0
709,-2.3687737,-0.38221538,-0.09141403,-0.647778,0.37297723,0.66428316,0.018881038,-0.0009768119,0.0059382487,-0.002082744720403623,0.022997704840359682,-0.0876888630301247,2,709,24,13,sit_13/sub_24.csv,0
710,-2.3690236,-0.38390514,-0.090917446,-0.6471708,0.37454435,0.6639929,0.0017006448,-0.025560189,-0.004432925,-0.000533987985541648,0.16708699466615196,-0.048380435416830195,2,710,24,13,sit_13/sub_24.csv,0
711,-2.370694,-0.3846419,-0.090809144,-0.6458686,0.3752274,0.6648754,-0.013157476,-0.030987117,-0.017666724,0.05436580651709107,0.13419927418114483,0.04156563356689543,2,711,24,13,sit_13/sub_24.csv,0
712,-2.3724437,-0.38299817,-0.091120854,-0.6451325,0.373703,0.66644603,-0.020767158,-0.015702965,-0.009490758,0.015053424744543631,-0.0735375115449768,0.03761074327614458,2,712,24,13,sit_13/sub_24.csv,0
713,-2.3729155,-0.38133144,-0.091557905,-0.64525014,0.37215656,0.6671971,-0.0036736652,0.0033313264,-0.00094861764,0.026305128180843573,-0.102118573263482,0.022452055569092765,2,713,24,13,sit_13/sub_24.csv,0
714,-2.3727279,-0.3805022,-0.091474354,-0.6455888,0.37138644,0.667298,0.0013659468,0.0054086484,-0.0021416554,-0.013832937249578875,-0.060281259655726914,0.022543562178496748,2,714,24,13,sit_13/sub_24.csv,0
715,-2.372302,-0.38053355,-0.09143654,-0.6458649,0.37141597,0.66701466,0.00901363,0.008593831,0.0075615505,0.009316645700244583,-0.021276056130654093,0.02080512514224117,2,715,24,13,sit_13/sub_24.csv,0
716,-2.3714688,-0.38153496,-0.09139444,-0.6461616,0.37234545,0.66620845,0.012320142,0.030609138,0.011766186,0.003962761251532755,0.06245121112782337,0.015193897760834248,2,716,24,13,sit_13/sub_24.csv,0
717,-2.3697534,-0.3827914,-0.09141744,-0.6469769,0.37351128,0.6647638,-0.0025960642,0.020777622,-0.0036433197,0.05071661497128302,0.10082780290639931,-0.04022534148496401,2,717,24,13,sit_13/sub_24.csv,0
718,-2.3700798,-0.3824637,-0.09120368,-0.64684516,0.37320697,0.66506237,-0.014368018,-0.017730806,-0.019482039,-0.002438404173339112,0.028361424473608544,-0.006370633390198305,2,718,24,13,sit_13/sub_24.csv,0
719,-2.3696449,-0.38141868,-0.091256864,-0.64740586,0.3722375,0.6650601,-0.007958703,0.016842661,0.006950926,-0.05081058799087923,-0.08513978780201951,0.019543802701556014,2,719,24,13,sit_13/sub_24.csv,0
720,-2.3694868,-0.38033715,-0.09186077,-0.6477915,0.37123308,0.66524583,-0.009607518,-0.003748384,0.0021780455,0.006846243444961667,-0.09082793445517923,-0.008459145420598349,2,720,24,13,sit_13/sub_24.csv,0
721,-2.3691845,-0.37965456,-0.09196684,-0.6481691,0.3705996,0.66523117,0.003944422,0.009129383,0.006539042,-0.054569848760430376,-0.05295938060514551,-0.00018635131565108987,2,721,24,13,sit_13/sub_24.csv,0
722,-2.369043,-0.38015893,-0.09200231,-0.6481328,0.37106785,0.6650059,0.008018592,-0.0052918415,0.0058144517,0.02229704510157425,-0.01924639491582756,-0.001885772148068246,2,722,24,13,sit_13/sub_24.csv,0
723,-2.3698418,-0.3807119,-0.09207134,-0.64745814,0.3715814,0.66537625,0.009889482,-0.00016105396,0.0071445825,0.012514343909819078,0.004043074213082044,0.013997218551476578,2,723,24,13,sit_13/sub_24.csv,0
724,-2.3694978,-0.38185182,-0.092203595,-0.64739126,0.3726397,0.66484916,0.007936775,0.018594975,0.010765926,0.02133471630487234,0.036521214319243836,0.0003156419109026781,2,724,24,13,sit_13/sub_24.csv,0
725,-2.3691607,-0.3825304,-0.09236667,-0.64743835,0.37326884,0.6644501,-0.005822794,-0.0032685457,-0.0019425644,-0.021698862435672303,0.04004499541269186,-0.0359998847020339,2,725,24,13,sit_13/sub_24.csv,0
726,-2.368973,-0.38230658,-0.092390195,-0.64762175,0.37306166,0.66438824,-0.002563658,-0.00071873254,0.0034201576,-0.06938737780723343,-0.01747664542927654,-0.005721480862358075,2,726,24,13,sit_13/sub_24.csv,0
727,-2.3691273,-0.38232175,-0.092602685,-0.6475153,0.3730753,0.6644835,-0.0016212338,-0.00571944,0.00093973347,-0.008193017862744727,-0.008071655689249595,-0.0012845070873692965,2,727,24,13,sit_13/sub_24.csv,0
728,-2.3695192,-0.38213953,-0.09260006,-0.64730203,0.37290663,0.6647861,0.0032713152,-0.0033247094,0.0012571788,-0.01894575295031016,-0.029964668565845905,0.020586774757883265,2,728,24,13,sit_13/sub_24.csv,0
729,-2.3695338,-0.38235372,-0.09254256,-0.6472365,0.37310523,0.6647382,0.006297783,-0.0025597608,0.0064962553,-0.017425840095142205,-0.021842626423687894,0.014112435108519478,2,729,24,13,sit_13/sub_24.csv,0
730,-2.3697112,-0.38248017,-0.09254237,-0.64708537,0.37322256,0.6648196,0.0017588288,-5.8896607e-05,0.0026291166,0.024665270827088207,-0.04525858977520198,-0.011097270200541617,2,730,24,13,sit_13/sub_24.csv,0
731,-2.3694668,-0.3829413,-0.09256896,-0.6471281,0.37364998,0.66453844,0.009870816,0.015152541,0.004076653,0.055651066449018224,0.021647619173959257,-0.008675700780751555,2,731,24,13,sit_13/sub_24.csv,0
732,-2.3694365,-0.3836243,-0.09238757,-0.64697,0.37428385,0.6643355,-0.0024985177,-0.010646874,-0.0073280586,0.005519918844971314,0.06373514159182433,-0.014626907681889775,2,732,24,13,sit_13/sub_24.csv,0
733,-2.3698335,-0.38341573,-0.09244277,-0.6467606,0.37409046,0.6646477,-0.004872125,0.0022124297,0.0033190772,-0.0332719833273605,0.008879721049140222,0.01884896077510327,2,733,24,13,sit_13/sub_24.csv,0
734,-2.3690841,-0.38351008,-0.092600435,-0.647234,0.37417758,0.6641378,0.0037135591,0.010834457,0.006184375,-0.007008223859994153,-0.025781032403577257,-0.02737526209504562,2,734,24,13,sit_13/sub_24.csv,0
735,-2.3687952,-0.3832894,-0.0924482,-0.6474834,0.3739732,0.6640098,0.0015731507,-0.004672364,-2.754468e-05,-0.045644473540119974,-0.03025317457983353,-0.006541162436753956,2,735,24,13,sit_13/sub_24.csv,0
736,-2.368944,-0.3836125,-0.092413224,-0.6473004,0.37427267,0.6640196,0.007365662,-0.007715292,0.004401074,0.038226612470945595,0.01110952138350955,-0.023936338798636617,2,736,24,13,sit_13/sub_24.csv,0
737,-2.3698106,-0.38399613,-0.09217993,-0.6466242,0.37462842,0.6644777,0.013636712,-0.005207223,-0.0034485047,-0.004595858360148787,0.008486450116674734,0.06909065365569772,2,737,24,13,sit_13/sub_24.csv,0
738,-2.3691394,-0.38489264,-0.091760166,-0.6468351,0.37545973,0.66380304,0.012262957,0.013088566,0.008469669,-0.0011427361572579203,0.05998154625325643,-0.03048877624346101,2,738,24,13,sit_13/sub_24.csv,0
739,-2.3694556,-0.38566637,-0.09185849,-0.64642256,0.37617633,0.6637986,-0.00910609,-0.016887294,-0.003929953,0.027706843140638454,0.07600435473817259,-0.004474045507095251,2,739,24,13,sit_13/sub_24.csv,0
740,-2.370269,-0.38540056,-0.09221083,-0.6459523,0.37593025,0.66439617,-0.0064895367,0.0010030785,0.0025845696,0.017801074970742126,-0.001865875126681234,0.03620808134168824,2,740,24,13,sit_13/sub_24.csv,0
741,-2.370523,-0.38470334,-0.09256059,-0.6459663,0.37528393,0.66474766,-0.0063853688,-0.0029667674,-0.0037536824,0.021218643486315955,-0.07582385613001227,0.010448306616722677,2,741,24,13,sit_13/sub_24.csv,0
742,-2.3703015,-0.38411358,-0.09239251,-0.6462671,0.3747378,0.66476333,0.008972008,0.018575683,-0.0038670844,0.03152806526123836,-0.013337841344812919,0.020200826719921683,2,742,24,13,sit_13/sub_24.csv,0
743,-2.3692656,-0.38481426,-0.09175461,-0.64677197,0.37538725,0.6639053,0.006721985,-0.0005709079,-0.009166058,-0.002737956506843865,0.06736850992474744,-0.05542855563532474,2,743,24,13,sit_13/sub_24.csv,0
744,-2.3690295,-0.38479477,-0.091131754,-0.6469345,0.3753691,0.6637579,0.0010648451,-0.0018701225,-0.00670496,-0.031006607561069256,0.02253542100709915,0.022616663253440902,2,744,24,13,sit_13/sub_24.csv,0
745,-2.3688793,-0.38459763,-0.09110541,-0.6470854,0.375186,0.6637137,-0.00468481,-0.0017417555,0.0010997204,0.00707456587635906,-0.029876590422359947,-0.032578409821073795,2,745,24,13,sit_13/sub_24.csv,0
746,-2.369289,-0.38415384,-0.09150199,-0.64692926,0.3747748,0.66409785,-0.0061863074,-0.013855613,0.012262305,-0.0836457822388989,-0.061664710320189144,-0.027739056213707813,2,746,24,13,sit_13/sub_24.csv,0
747,-2.3701534,-0.38449115,-0.09187122,-0.6462668,0.37508783,0.66456604,0.006169049,-0.015770927,-0.00045348378,0.1272911475378773,0.030937778372432584,0.006739439997521898,2,747,24,13,sit_13/sub_24.csv,0
748,-2.37128,-0.38462773,-0.09137261,-0.64548194,0.37521434,0.6652571,0.008071568,-0.011725372,-0.008275521,-0.020650274275372506,-0.0338699703542334,0.06994508451161659,2,748,24,13,sit_13/sub_24.csv,0
749,-2.3710103,-0.3849458,-0.091485694,-0.64557844,0.37550914,0.6649974,0.002447866,0.018937435,0.015479171,0.011070553206325856,0.0165369226819385,0.05371792313130501,2,749,24,13,sit_13/sub_24.csv,0
750,-2.3708813,-0.38567656,-0.0917423,-0.64547336,0.37618628,0.66471666,0.0029903096,0.010841773,-0.01237125,0.12125809894417171,0.07566464381336396,0.03458005716640969,2,750,24,13,sit_13/sub_24.csv,0
751,-2.3700552,-0.38548464,-0.091028266,-0.646072,0.37600818,0.66423506,0.004415758,0.022069288,-0.010585195,-0.0749965840088578,0.017626721827575225,0.03120342138918837,2,751,24,13,sit_13/sub_24.csv,0
752,-2.3680904,-0.38537925,-0.09075562,-0.64740384,0.37591094,0.6629927,-0.0059627704,0.019882113,0.004572509,-0.0657697582307775,0.01151845450360283,-0.04579337030362282,2,752,24,13,sit_13/sub_24.csv,0
753,-2.3676238,-0.38510334,-0.09112328,-0.6477858,0.37565517,0.66276467,-0.008278312,0.006374852,-0.0017350626,0.057216818479502926,-0.027168428509428546,-0.02700605984538533,2,753,24,13,sit_13/sub_24.csv,0
754,-2.3673642,-0.38457933,-0.090954654,-0.64809525,0.37516925,0.66273713,-0.0025539808,-0.005202552,-0.010028117,-0.05795132463327761,-0.004292499641711692,-0.044333239857247936,2,754,24,13,sit_13/sub_24.csv,0
755,-2.367196,-0.3841879,-0.090513565,-0.64830935,0.37480637,0.6627334,-0.00030550337,-0.011172072,-0.001926303,-0.06133065562152693,-0.011582266583442566,0.028414247962834822,2,755,24,13,sit_13/sub_24.csv,0
756,-2.3677897,-0.3838436,-0.09057957,-0.6480057,0.37448725,0.66321033,0.00020018267,-0.005504255,-0.000102414284,0.04176169049774421,-0.058159610493597844,-0.003582099146380621,2,756,24,13,sit_13/sub_24.csv,0
757,-2.3678973,-0.38364565,-0.09038785,-0.6479866,0.37430358,0.66333276,0.006951148,-0.0044177915,0.00037215382,-0.024092819635550038,-0.03478234210679481,-0.012725548779343232,2,757,24,13,sit_13/sub_24.csv,0
758,-2.3680644,-0.3840756,-0.09029218,-0.6477629,0.37470227,0.6633261,0.0034699107,-0.0036945639,0.0045347596,-0.008649528493127244,0.027584663335234866,0.018597163634451727,2,758,24,13,sit_13/sub_24.csv,0
759,-2.3684201,-0.38446376,-0.09053913,-0.647425,0.37506223,0.66345215,-0.0005306561,0.003300938,0.003223554,0.03559115896770554,0.035668700215150624,0.019351639292539496,2,759,24,13,sit_13/sub_24.csv,0
760,-2.3687866,-0.3848303,-0.090786174,-0.6470858,0.37540185,0.6635911,-0.0027747776,-0.0060210386,0.0045682555,0.04195414794600018,-0.0026286496142803556,-0.007977718400921333,2,760,24,13,sit_13/sub_24.csv,0
761,-2.3689322,-0.38465795,-0.0911113,-0.6470342,0.37524265,0.6637319,-0.0005559251,0.011775268,0.003196469,-0.015289416036172565,0.001879925329512025,0.036971339818571855,2,761,24,13,sit_13/sub_24.csv,0
762,-2.3680906,-0.38478473,-0.09085764,-0.64755964,0.37535977,0.6631527,0.009005621,0.009236656,-0.0033925644,-0.046547249547333046,0.015431402351834902,-0.013032365531579979,2,762,24,13,sit_13/sub_24.csv,0
763,-2.367039,-0.3847424,-0.09049963,-0.6482679,0.37532008,0.66248286,0.0055650054,0.021904178,0.007570723,-0.022467875230174843,-0.03881790408354374,-0.015070969546248703,2,763,24,13,sit_13/sub_24.csv,0
764,-2.3657932,-0.3855433,-0.090713136,-0.6488816,0.37606296,0.6614595,0.0058812606,0.016369648,0.01119703,0.05915671338267625,0.046072396412932454,-0.06281441657206129,2,764,24,13,sit_13/sub_24.csv,0
765,-2.3661973,-0.3858489,-0.090813845,-0.6485338,0.37634557,0.6616402,-0.004911545,-0.009167797,-0.007197574,-0.0023730170636504025,0.03302334405271826,0.006032494724769147,2,765,24,13,sit_13/sub_24.csv,0
766,-2.3661592,-0.3856026,-0.09078623,-0.6486239,0.37611723,0.6616816,-0.004436755,-8.645805e-05,-0.00039987112,-0.05245059359554473,0.019410133680229803,-0.016897685110721816,2,766,24,13,sit_13/sub_24.csv,0
767,-2.3663235,-0.38545126,-0.09087881,-0.64855504,0.3759769,0.6618286,-0.0029209424,-0.008803973,-0.00079749245,0.010714191171488419,-0.04768745934934134,-0.017534875378277276,2,767,24,13,sit_13/sub_24.csv,0
768,-2.3664656,-0.38507938,-0.09075779,-0.64855874,0.37563246,0.66202056,0.0052907406,0.000350472,-0.0010669468,-0.019485463490361773,-0.05145762291039426,-0.01820225109693037,2,768,24,13,sit_13/sub_24.csv,0
769,-2.366503,-0.38498494,-0.09058282,-0.64855915,0.37554547,0.6620701,0.0011706417,-0.005403537,-0.0018510432,-0.0022800715743570635,0.0060743103475189705,-0.010857607651075227,2,769,24,13,sit_13/sub_24.csv,0
770,-2.3669388,-0.38515687,-0.09060328,-0.6482253,0.37570432,0.66230685,-0.0002739454,-0.004166197,0.0006012063,0.010734236592071594,0.03663106941358859,-0.0004111342562980874,2,770,24,13,sit_13/sub_24.csv,0
771,-2.3670242,-0.38532722,-0.09072478,-0.648124,0.37586266,0.66231596,-0.001628323,0.002751769,-0.0018370552,0.014525279355270773,0.01823644356247856,-0.0077549196791317915,2,771,24,13,sit_13/sub_24.csv,0
772,-2.3673055,-0.38500407,-0.090688474,-0.6480225,0.375563,0.66258574,-0.00204001,-0.005626678,-0.0071931845,0.02812030677639342,-0.010936465604658496,-3.635544939536994e-05,2,772,24,13,sit_13/sub_24.csv,0
773,-2.3672998,-0.38477355,-0.09059905,-0.6480868,0.37534913,0.6626434,0.0025278071,0.0037856342,0.0053627733,-0.06254118529961343,-0.010662797884342629,-0.006668168450185488,2,773,24,13,sit_13/sub_24.csv,0
774,-2.3666594,-0.38481328,-0.09075677,-0.64850086,0.37538624,0.6622172,-0.00518384,0.0066535138,0.004332261,-0.020238497156643095,0.0029080009152294044,-0.033350338227862444,2,774,24,13,sit_13/sub_24.csv,0
775,-2.3669133,-0.38465485,-0.09095345,-0.6483741,0.37523872,0.6624253,-0.0044571045,-0.008890664,-0.005989871,0.028924824308167424,0.019714312698422828,-0.03967014929687933,2,775,24,13,sit_13/sub_24.csv,0
776,-2.3675086,-0.3846129,-0.09076604,-0.6479906,0.3752003,0.662822,-0.0008974634,-0.014482842,-0.007530202,-0.012815359200290956,0.04284774130122402,0.00486147533466029,2,776,24,13,sit_13/sub_24.csv,0
777,-2.3684256,-0.38411328,-0.09073654,-0.6475131,0.37473732,0.66354996,-0.0031751436,-0.009951833,-0.005804871,0.030744848207107378,-0.038101174368376095,0.04297035506903849,2,777,24,13,sit_13/sub_24.csv,0
778,-2.3685791,-0.38356394,-0.090707146,-0.6475552,0.37422782,0.6637965,0.0049981796,0.008899777,0.0009548733,0.00520731050011633,-0.041444217960704154,0.005913187266740477,2,778,24,13,sit_13/sub_24.csv,0
779,-2.3680706,-0.38378525,-0.09048838,-0.64783454,0.374433,0.6634083,-0.0014151221,-0.001004653,-0.0030354178,-0.004004050821117863,0.045228063653337626,-0.031113488640356318,2,779,24,13,sit_13/sub_24.csv,0
780,-2.3681173,-0.3837152,-0.0905412,-0.6478217,0.3743677,0.66345704,-0.00772954,-0.00843484,0.0042335307,-0.03495888554215975,0.022835013526088136,-0.02505487691953387,2,780,24,13,sit_13/sub_24.csv,0
781,-2.368739,-0.38382158,-0.09090168,-0.6473818,0.37446654,0.66383106,-0.0059709554,-0.01712652,0.00043571356,0.003792469742739557,0.02419811475496017,-0.005067095190510643,2,781,24,13,sit_13/sub_24.csv,0
782,-2.3698618,-0.38328364,-0.090991236,-0.64677656,0.37396747,0.6647017,-0.008079937,-0.020009745,-0.006455603,-0.012487181683843399,-0.019996607526307008,0.011629558483358685,2,782,24,13,sit_13/sub_24.csv,0
783,-2.370641,-0.38284203,-0.09104352,-0.6463732,0.37355804,0.6653238,-0.0059963907,-0.00944645,-0.009037411,0.046903947127421075,0.028399706864853866,0.0342342931708315,2,783,24,13,sit_13/sub_24.csv,0
784,-2.371535,-0.3825505,-0.09087183,-0.6458538,0.37328795,0.66597986,0.0016550644,0.0016237223,-0.012432315,0.0387054250730897,0.0031207180033968993,0.09008211766862571,2,784,24,13,sit_13/sub_24.csv,0
785,-2.3709476,-0.38217735,-0.090817906,-0.6463421,0.3729414,0.66569984,-0.00072337117,0.027108846,0.0036001562,0.03912273150288503,-0.05347914806249482,0.013541944577857096,2,785,24,13,sit_13/sub_24.csv,0
